trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2391,False,"{'a': 0.1, 'e': 0.09142865865928752}",30,7,40.35139649065329,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2392,False,"{'a': 0.1, 'e': 0.09133723000062823}",25,11,-13.670325400999902,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2393,False,"{'a': 0.1, 'e': 0.0912458927706276}",30,13,27.14318604136851,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2394,False,"{'a': 0.1, 'e': 0.09115464687785697}",25,17,4.405671815545739,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2395,False,"{'a': 0.1, 'e': 0.09106349223097912}",25,11,24.50538130474477,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2396,False,"{'a': 0.1, 'e': 0.09097242873874814}",25,11,-27.33640014582219,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
2397,False,"{'a': 0.1, 'e': 0.09088145631000939}",25,5,24.875132697658536,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
2398,False,"{'a': 0.1, 'e': 0.09079057485369937}",25,17,14.760064942391242,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2399,False,"{'a': 0.1, 'e': 0.09069978427884569}",25,15,18.646269024326752,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2400,False,"{'a': 0.1, 'e': 0.09060908449456684}",25,15,-1.7780162387168983,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
2401,False,"{'a': 0.1, 'e': 0.09051847541007227}",30,15,24.636820469563666,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2402,False,"{'a': 0.1, 'e': 0.0904279569346622}",20,12,14.532176238924974,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2403,False,"{'a': 0.1, 'e': 0.09033752897772754}",25,20,10.556249251944175,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2404,False,"{'a': 0.1, 'e': 0.0902471914487498}",25,18,0.852155664533627,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2405,False,"{'a': 0.1, 'e': 0.09015694425730106}",35,20,17.284485506454683,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2406,False,"{'a': 0.1, 'e': 0.09006678731304375}",20,9,10.292632119026642,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2407,False,"{'a': 0.1, 'e': 0.0899767205257307}",35,26,13.024693339550636,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2408,False,"{'a': 0.1, 'e': 0.08988674380520498}",25,16,7.613113928409035,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2409,False,"{'a': 0.1, 'e': 0.08979685706139978}",20,16,7.372500088065113,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2410,False,"{'a': 0.1, 'e': 0.08970706020433837}",20,1,12.687229913101232,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
2411,False,"{'a': 0.1, 'e': 0.08961735314413403}",25,18,12.778809578272577,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2412,False,"{'a': 0.1, 'e': 0.08952773579098991}",20,14,9.288769893116035,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2413,False,"{'a': 0.1, 'e': 0.08943820805519892}",20,8,8.285501513320714,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2414,False,"{'a': 0.1, 'e': 0.08934876984714371}",20,12,15.704409985532322,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2415,False,"{'a': 0.1, 'e': 0.08925942107729658}",25,6,27.4091828194382,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
2416,False,"{'a': 0.1, 'e': 0.08917016165621927}",25,20,8.33721527313693,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2417,False,"{'a': 0.1, 'e': 0.08908099149456306}",20,12,14.417334937051226,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2418,False,"{'a': 0.1, 'e': 0.0889919105030685}",20,13,10.445218704156353,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2419,False,"{'a': 0.1, 'e': 0.08890291859256542}",25,13,27.138530187416944,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2420,False,"{'a': 0.1, 'e': 0.08881401567397286}",20,14,14.10725517055438,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2421,False,"{'a': 0.1, 'e': 0.08872520165829889}",30,21,15.997880762078031,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2422,False,"{'a': 0.1, 'e': 0.08863647645664059}",20,3,18.125693939335562,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2423,False,"{'a': 0.1, 'e': 0.08854783998018395}",20,10,18.29934275648224,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2424,False,"{'a': 0.1, 'e': 0.08845929214020376}",25,17,13.041585079942559,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2425,False,"{'a': 0.1, 'e': 0.08837083284806356}",35,8,27.649549856268038,"{0: 26, 1: 0, 2: 0, 3: 1, 4: 0}",1
2426,False,"{'a': 0.1, 'e': 0.08828246201521549}",20,9,14.286579829179367,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2427,False,"{'a': 0.1, 'e': 0.08819417955320027}",20,13,16.60667204623279,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2428,False,"{'a': 0.1, 'e': 0.08810598537364708}",20,16,5.55485335203023,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2429,False,"{'a': 0.1, 'e': 0.08801787938827343}",25,10,28.024990271008193,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2430,False,"{'a': 0.1, 'e': 0.08792986150888515}",30,15,-22.398824418342407,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
2431,False,"{'a': 0.1, 'e': 0.08784193164737628}",20,14,9.62027452181775,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2432,False,"{'a': 0.1, 'e': 0.0877540897157289}",20,11,14.764340474594153,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2433,False,"{'a': 0.1, 'e': 0.08766633562601317}",20,11,1.7453986471850045,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2434,False,"{'a': 0.1, 'e': 0.08757866929038716}",20,12,14.365217466066914,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2435,False,"{'a': 0.1, 'e': 0.08749109062109676}",30,16,4.124991377639602,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
2436,False,"{'a': 0.1, 'e': 0.08740359953047566}",30,19,17.892217031649775,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2437,False,"{'a': 0.1, 'e': 0.0873161959309452}",25,14,19.10164516727695,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2438,False,"{'a': 0.1, 'e': 0.08722887973501425}",30,8,35.82222974091951,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2439,False,"{'a': 0.1, 'e': 0.08714165085527924}",20,6,22.19239221190033,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2440,False,"{'a': 0.1, 'e': 0.08705450920442395}",35,20,30.392494014394728,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2441,False,"{'a': 0.1, 'e': 0.08696745469521953}",25,15,20.614878093130354,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2442,False,"{'a': 0.1, 'e': 0.08688048724052432}",35,23,25.790798230553875,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2443,False,"{'a': 0.1, 'e': 0.08679360675328379}",20,11,-39.19761574806138,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
2444,False,"{'a': 0.1, 'e': 0.0867068131465305}",20,12,15.819146296490171,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2445,False,"{'a': 0.1, 'e': 0.08662010633338398}",25,8,8.573776103189493,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2446,False,"{'a': 0.1, 'e': 0.0865334862270506}",20,16,5.835375762832116,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2447,False,"{'a': 0.1, 'e': 0.08644695274082353}",30,8,23.000853003045,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2448,False,"{'a': 0.1, 'e': 0.08636050578808271}",20,10,16.770823127427533,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2449,False,"{'a': 0.1, 'e': 0.08627414528229463}",20,5,19.27353296897103,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2450,False,"{'a': 0.1, 'e': 0.08618787113701233}",25,11,26.37128355874769,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2451,False,"{'a': 0.1, 'e': 0.08610168326587532}",20,10,17.97859460640443,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2452,False,"{'a': 0.1, 'e': 0.08601558158260945}",25,17,15.577839400913714,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2453,False,"{'a': 0.1, 'e': 0.08592956600102684}",25,8,29.233175339051428,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2454,False,"{'a': 0.1, 'e': 0.08584363643502581}",20,7,24.274260869473927,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2455,False,"{'a': 0.1, 'e': 0.08575779279859079}",20,2,28.573572717635553,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2456,False,"{'a': 0.1, 'e': 0.0856720350057922}",20,8,20.94078665455421,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2457,False,"{'a': 0.1, 'e': 0.08558636297078641}",20,10,17.432209633267416,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2458,False,"{'a': 0.1, 'e': 0.08550077660781562}",35,17,33.293096408426834,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2459,False,"{'a': 0.1, 'e': 0.0854152758312078}",25,17,15.48196299209572,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2460,False,"{'a': 0.1, 'e': 0.0853298605553766}",30,12,-7.9891728155777315,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
2461,False,"{'a': 0.1, 'e': 0.08524453069482121}",20,0,-0.573386460607948,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
2462,False,"{'a': 0.1, 'e': 0.0851592861641264}",20,15,8.295435660161596,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2463,False,"{'a': 0.1, 'e': 0.08507412687796227}",20,14,-35.183919928631,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
2464,False,"{'a': 0.1, 'e': 0.0849890527510843}",20,2,21.81367693425044,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2465,False,"{'a': 0.1, 'e': 0.08490406369833323}",20,9,20.103216940585714,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2466,False,"{'a': 0.1, 'e': 0.08481915963463489}",25,15,7.152592710581238,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
2467,False,"{'a': 0.1, 'e': 0.08473434047500025}",25,0,28.16964124592424,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2468,False,"{'a': 0.1, 'e': 0.08464960613452525}",20,14,8.551648460934215,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2469,False,"{'a': 0.1, 'e': 0.08456495652839073}",20,3,10.120052533851693,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
2470,False,"{'a': 0.1, 'e': 0.08448039157186234}",20,15,12.129933282580978,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2471,False,"{'a': 0.1, 'e': 0.08439591118029048}",20,13,15.301773041660367,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2472,False,"{'a': 0.1, 'e': 0.08431151526911018}",25,12,26.51898598562568,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2473,False,"{'a': 0.1, 'e': 0.08422720375384107}",25,11,30.269135450250452,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2474,False,"{'a': 0.1, 'e': 0.08414297655008723}",20,16,7.7634961560935825,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2475,False,"{'a': 0.1, 'e': 0.08405883357353715}",20,11,4.926216276936591,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2476,False,"{'a': 0.1, 'e': 0.0839747747399636}",25,17,16.778557984761793,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2477,False,"{'a': 0.1, 'e': 0.08389079996522364}",20,9,18.1225717238172,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2478,False,"{'a': 0.1, 'e': 0.08380690916525842}",20,13,12.560166699929049,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2479,False,"{'a': 0.1, 'e': 0.08372310225609317}",25,19,12.13005170000012,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2480,False,"{'a': 0.1, 'e': 0.08363937915383707}",30,13,23.84307725071719,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2481,False,"{'a': 0.1, 'e': 0.08355573977468324}",20,9,20.448235204946506,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2482,False,"{'a': 0.1, 'e': 0.08347218403490855}",25,3,-6.1570657252794465,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 0}",1
2483,False,"{'a': 0.1, 'e': 0.08338871185087364}",20,0,12.399699589314201,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
2484,False,"{'a': 0.1, 'e': 0.08330532313902277}",20,16,8.057380208261694,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2485,False,"{'a': 0.1, 'e': 0.08322201781588374}",30,16,-17.744022076054556,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2486,False,"{'a': 0.1, 'e': 0.08313879579806786}",20,15,9.035174602751484,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2487,False,"{'a': 0.1, 'e': 0.08305565700226979}",25,10,27.189087882141482,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2488,False,"{'a': 0.1, 'e': 0.08297260134526752}",25,2,16.765233065113097,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
2489,False,"{'a': 0.1, 'e': 0.08288962874392225}",25,11,27.024916218336244,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2490,False,"{'a': 0.1, 'e': 0.08280673911517833}",20,12,16.35109490740627,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2491,False,"{'a': 0.1, 'e': 0.08272393237606315}",25,13,19.861587724470095,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2492,False,"{'a': 0.1, 'e': 0.0826412084436871}",25,11,25.43471169021009,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2493,False,"{'a': 0.1, 'e': 0.08255856723524341}",20,10,18.80694249002916,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2494,False,"{'a': 0.1, 'e': 0.08247600866800817}",20,15,-2.0863961807475397,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
2495,False,"{'a': 0.1, 'e': 0.08239353265934016}",25,15,20.687735605946123,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2496,False,"{'a': 0.1, 'e': 0.08231113912668081}",35,21,13.38958360275055,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2497,False,"{'a': 0.1, 'e': 0.08222882798755413}",35,15,37.725696256278006,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2498,False,"{'a': 0.1, 'e': 0.08214659915956657}",30,18,23.60476251420887,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2499,False,"{'a': 0.1, 'e': 0.08206445256040701}",20,0,34.11671372517497,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2500,False,"{'a': 0.1, 'e': 0.0819823881078466}",20,16,7.496152559280947,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2501,False,"{'a': 0.1, 'e': 0.08190040571973875}",25,15,22.679184335284155,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2502,False,"{'a': 0.1, 'e': 0.08181850531401902}",20,9,14.02883051750251,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2503,False,"{'a': 0.1, 'e': 0.081736686808705}",25,16,17.207892442328866,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2504,False,"{'a': 0.1, 'e': 0.08165495012189629}",20,0,38.51084408498489,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2505,False,"{'a': 0.1, 'e': 0.08157329517177439}",20,5,1.8192884961057396,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
2506,False,"{'a': 0.1, 'e': 0.08149172187660263}",20,13,16.100933541753964,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2507,False,"{'a': 0.1, 'e': 0.08141023015472602}",25,2,30.77054904382497,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
2508,False,"{'a': 0.1, 'e': 0.08132881992457129}",25,13,17.336010372839336,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2509,False,"{'a': 0.1, 'e': 0.08124749110464673}",25,11,23.62938795070938,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2510,False,"{'a': 0.1, 'e': 0.08116624361354208}",25,18,14.011726363104774,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2511,False,"{'a': 0.1, 'e': 0.08108507736992854}",20,10,5.194527023056767,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2512,False,"{'a': 0.1, 'e': 0.0810039922925586}",20,16,8.513539263146003,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2513,False,"{'a': 0.1, 'e': 0.08092298830026605}",25,14,21.947285500576562,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2514,False,"{'a': 0.1, 'e': 0.08084206531196578}",25,13,14.851270866332758,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2515,False,"{'a': 0.1, 'e': 0.08076122324665382}",35,20,28.56811606806703,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2516,False,"{'a': 0.1, 'e': 0.08068046202340716}",25,8,20.811836112091715,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2517,False,"{'a': 0.1, 'e': 0.08059978156138375}",25,13,0.5710235710045042,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
2518,False,"{'a': 0.1, 'e': 0.08051918177982237}",25,16,-36.53157817445798,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
2519,False,"{'a': 0.1, 'e': 0.08043866259804254}",20,16,8.945365740475069,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2520,False,"{'a': 0.1, 'e': 0.0803582239354445}",25,16,17.64562842821068,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2521,False,"{'a': 0.1, 'e': 0.08027786571150906}",20,16,9.288659951416427,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2522,False,"{'a': 0.1, 'e': 0.08019758784579754}",30,16,27.999733527254456,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2523,False,"{'a': 0.1, 'e': 0.08011739025795175}",20,7,11.229979442089506,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2524,False,"{'a': 0.1, 'e': 0.0800372728676938}",35,17,23.044520377154225,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2525,False,"{'a': 0.1, 'e': 0.0799572355948261}",35,13,-53.70740580418372,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 2}",1
2526,False,"{'a': 0.1, 'e': 0.07987727835923128}",20,14,11.988957899408314,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2527,False,"{'a': 0.1, 'e': 0.07979740108087205}",25,17,16.948922513042998,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2528,False,"{'a': 0.1, 'e': 0.07971760367979118}",30,13,23.46071186874276,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2529,False,"{'a': 0.1, 'e': 0.07963788607611139}",20,16,8.487740616414085,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2530,False,"{'a': 0.1, 'e': 0.07955824819003528}",25,8,28.74970402857231,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2531,False,"{'a': 0.1, 'e': 0.07947868994184523}",20,6,16.297793350665668,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2532,False,"{'a': 0.1, 'e': 0.0793992112519034}",20,8,24.884103952533216,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2533,False,"{'a': 0.1, 'e': 0.07931981204065149}",35,18,33.194087295159626,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2534,False,"{'a': 0.1, 'e': 0.07924049222861083}",20,13,11.930226807999095,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2535,False,"{'a': 0.1, 'e': 0.07916125173638222}",20,13,14.016809249851288,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2536,False,"{'a': 0.1, 'e': 0.07908209048464585}",25,8,29.68921665180823,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2537,False,"{'a': 0.1, 'e': 0.0790030083941612}",20,16,7.337554048113592,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2538,False,"{'a': 0.1, 'e': 0.07892400538576703}",20,11,17.9553159686941,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2539,False,"{'a': 0.1, 'e': 0.07884508138038127}",30,13,15.341654063617275,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2540,False,"{'a': 0.1, 'e': 0.07876623629900088}",25,15,22.74330795825545,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2541,False,"{'a': 0.1, 'e': 0.0786874700627019}",20,12,15.3109951581762,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2542,False,"{'a': 0.1, 'e': 0.07860878259263919}",25,9,30.24849997220391,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2543,False,"{'a': 0.1, 'e': 0.07853017381004655}",30,16,0.4032668251151399,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2544,False,"{'a': 0.1, 'e': 0.0784516436362365}",30,12,30.5917287760714,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2545,False,"{'a': 0.1, 'e': 0.07837319199260026}",25,14,-2.8029460556247963,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
2546,False,"{'a': 0.1, 'e': 0.07829481880060767}",20,11,4.928660586104801,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2547,False,"{'a': 0.1, 'e': 0.07821652398180706}",25,15,17.195136937404854,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2548,False,"{'a': 0.1, 'e': 0.07813830745782525}",30,13,32.81519518881732,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2549,False,"{'a': 0.1, 'e': 0.07806016915036743}",25,8,15.958905815003368,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2550,False,"{'a': 0.1, 'e': 0.07798210898121706}",25,17,16.250893836296914,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2551,False,"{'a': 0.1, 'e': 0.07790412687223584}",25,0,26.73445542676341,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
2552,False,"{'a': 0.1, 'e': 0.0778262227453636}",25,0,30.757922646561177,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2553,False,"{'a': 0.1, 'e': 0.07774839652261824}",20,12,16.282907748333642,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2554,False,"{'a': 0.1, 'e': 0.07767064812609561}",30,18,16.10701495576145,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2555,False,"{'a': 0.1, 'e': 0.07759297747796952}",25,13,20.713182129782496,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2556,False,"{'a': 0.1, 'e': 0.07751538450049156}",25,18,12.017657972122098,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2557,False,"{'a': 0.1, 'e': 0.07743786911599107}",20,13,5.969220166841842,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2558,False,"{'a': 0.1, 'e': 0.07736043124687507}",30,18,21.80353697402875,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2559,False,"{'a': 0.1, 'e': 0.0772830708156282}",20,6,23.83097328739658,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2560,False,"{'a': 0.1, 'e': 0.07720578774481257}",20,6,25.08213525122267,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2561,False,"{'a': 0.1, 'e': 0.07712858195706776}",25,18,14.209967977887562,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2562,False,"{'a': 0.1, 'e': 0.07705145337511068}",25,6,19.880895619772634,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2563,False,"{'a': 0.1, 'e': 0.07697440192173557}",20,0,-23.024992045647384,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
2564,False,"{'a': 0.1, 'e': 0.07689742751981385}",20,3,30.723257399997067,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2565,False,"{'a': 0.1, 'e': 0.07682053009229403}",25,18,15.523557857281586,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2566,False,"{'a': 0.1, 'e': 0.07674370956220174}",25,15,11.257355684219036,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2567,False,"{'a': 0.1, 'e': 0.07666696585263953}",20,7,15.172806977218215,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2568,False,"{'a': 0.1, 'e': 0.0765902988867869}",30,16,26.91543940612985,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2569,False,"{'a': 0.1, 'e': 0.0765137085879001}",20,8,20.0070591787045,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2570,False,"{'a': 0.1, 'e': 0.0764371948793122}",25,13,23.220162142151334,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2571,False,"{'a': 0.1, 'e': 0.0763607576844329}",25,15,20.959024427232176,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2572,False,"{'a': 0.1, 'e': 0.07628439692674846}",25,13,22.96765219708358,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2573,False,"{'a': 0.1, 'e': 0.07620811252982171}",20,9,24.55019804780495,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
